"","...1","Timestamp","Value","Quality Code"
"306",306,2019-11-02,98.02,21
"307",307,2019-11-03,82.17,21
"308",308,2019-11-04,93.57,21
"309",309,2019-11-05,79.69,21
"310",310,2019-11-06,74.03,21
"311",311,2019-11-07,98.27,21
"312",312,2019-11-08,85.02,21
"313",313,2019-11-09,71.22,21
"314",314,2019-11-10,70.57,21
"315",315,2019-11-11,78.57,21
"316",316,2019-11-12,76.19,21
"317",317,2019-11-13,67.4,21
"318",318,2019-11-14,70.19,21
"319",319,2019-11-15,57.38,21
"320",320,2019-11-16,52.27,21
"321",321,2019-11-17,52.22,21
"322",322,2019-11-18,63.74,21
"323",323,2019-11-19,89.67,21
"324",324,2019-11-20,78.71,21
"325",325,2019-11-21,64.62,21
"326",326,2019-11-22,59.87,21
"327",327,2019-11-23,54.52,21
"328",328,2019-11-24,48.51,21
"329",329,2019-11-25,47.81,21
"330",330,2019-11-26,52.26,21
"331",331,2019-11-27,113.14,21
"332",332,2019-11-28,142.73,21
"333",333,2019-11-29,142.68,21
"334",334,2019-11-30,114.28,21
"335",335,2019-12-01,86.2,21
"336",336,2019-12-02,71.03,21
"337",337,2019-12-03,63.95,21
"338",338,2019-12-04,65.55,21
"339",339,2019-12-05,70.92,21
"340",340,2019-12-06,88.77,21
"341",341,2019-12-07,110.2,21
"342",342,2019-12-08,104.51,21
"343",343,2019-12-09,145.01,21
"344",344,2019-12-10,158.74,21
"345",345,2019-12-11,101.9,21
"346",346,2019-12-12,106.44,21
"347",347,2019-12-13,187.29,21
"348",348,2019-12-14,248.56,21
"349",349,2019-12-15,232.93,21
"350",350,2019-12-16,172.59,21
"351",351,2019-12-17,144.74,21
"352",352,2019-12-18,131.19,21
"353",353,2019-12-19,124.42,21
"354",354,2019-12-20,153.18,21
"355",355,2019-12-21,174.52,21
"356",356,2019-12-22,199.61,21
"357",357,2019-12-23,229.52,21
"358",358,2019-12-24,160.13,21
"359",359,2019-12-25,148.92,21
"360",360,2019-12-26,140.14,21
"361",361,2019-12-27,193.67,21
"362",362,2019-12-28,154.38,21
"363",363,2019-12-29,121.91,21
"364",364,2019-12-30,109.58,21
"365",365,2019-12-31,133.11,21
"366",366,2020-01-01,130.13,41
"367",367,2020-01-02,125.18,21
"368",368,2020-01-03,119.65,21
"369",369,2020-01-04,147.87,21
"370",370,2020-01-05,122.62,21
"371",371,2020-01-06,110.49,21
"372",372,2020-01-07,108.22,21
"373",373,2020-01-08,101.8,21
"374",374,2020-01-09,145.89,21
"375",375,2020-01-10,195.35,21
"376",376,2020-01-11,175.46,21
"377",377,2020-01-12,128.13,21
"378",378,2020-01-13,115.94,21
"379",379,2020-01-14,110.23,21
"380",380,2020-01-15,112.41,21
"381",381,2020-01-16,105.92,21
"382",382,2020-01-17,89.46,21
"383",383,2020-01-18,107.38,21
"384",384,2020-01-19,115.13,21
"385",385,2020-01-20,107.71,21
"386",386,2020-01-21,92.19,21
"387",387,2020-01-22,92.79,21
"388",388,2020-01-23,91.06,21
"389",389,2020-01-24,84.23,21
"390",390,2020-01-25,82.54,21
"391",391,2020-01-26,89.31,21
"392",392,2020-01-27,103.08,21
"393",393,2020-01-28,172.29,21
"394",394,2020-01-29,153.89,21
"395",395,2020-01-30,116.28,21
"396",396,2020-01-31,118.99,21
"397",397,2020-02-01,222.4,21
"398",398,2020-02-02,308.13,21
"399",399,2020-02-03,301.24,21
"400",400,2020-02-04,397.31,21
"401",401,2020-02-05,333.56,21
"402",402,2020-02-06,237.53,21
"403",403,2020-02-07,194.94,21
"404",404,2020-02-08,176.48,21
"405",405,2020-02-09,186.4,21
"406",406,2020-02-10,252.68,21
"407",407,2020-02-11,241.21,21
"408",408,2020-02-12,185.28,21
"409",409,2020-02-13,183.62,21
"410",410,2020-02-14,207.74,21
"411",411,2020-02-15,154.19,21
"412",412,2020-02-16,171.35,21
"413",413,2020-02-17,299.23,21
"414",414,2020-02-18,250.06,21
"415",415,2020-02-19,241.25,21
"416",416,2020-02-20,223.7,21
"417",417,2020-02-21,246.39,21
"418",418,2020-02-22,197.47,21
"419",419,2020-02-23,197.53,21
"420",420,2020-02-24,236.06,21
"421",421,2020-02-25,257.03,21
"422",422,2020-02-26,347.64,21
"423",423,2020-02-27,378.09,21
"424",424,2020-02-28,463.62,21
"425",425,2020-02-29,414.2,21
"426",426,2020-03-01,339.47,21
"427",427,2020-03-02,271.34,21
"428",428,2020-03-03,302.72,41
"429",429,2020-03-04,274.18,41
"430",430,2020-03-05,381.36,21
"431",431,2020-03-06,668.69,41
"432",432,2020-03-07,608.7,21
"433",433,2020-03-08,430.08,21
"434",434,2020-03-09,361.46,21
"435",435,2020-03-10,523.25,21
"436",436,2020-03-11,709.49,21
"437",437,2020-03-12,693.27,21
"438",438,2020-03-13,534.07,21
"439",439,2020-03-14,430.84,21
"440",440,2020-03-15,322.36,21
"441",441,2020-03-16,283.5,21
"442",442,2020-03-17,251.43,21
"443",443,2020-03-18,237.21,21
"444",444,2020-03-19,215.91,21
"445",445,2020-03-20,198.61,21
"446",446,2020-03-21,182,21
"447",447,2020-03-22,158.43,21
"448",448,2020-03-23,140.38,21
"449",449,2020-03-24,125.87,21
"450",450,2020-03-25,111.05,21
"451",451,2020-03-26,112.72,21
"452",452,2020-03-27,116.8,21
"453",453,2020-03-28,116.2,21
"454",454,2020-03-29,110,21
"455",455,2020-03-30,109.53,21
"456",456,2020-03-31,94.23,21
"457",457,2020-04-01,95.73,21
"458",458,2020-04-02,103.6,21
"459",459,2020-04-03,109.16,21
"460",460,2020-04-04,94.5,21
"461",461,2020-04-05,87.2,21
"462",462,2020-04-06,89.28,21
"463",463,2020-04-07,81.83,21
"464",464,2020-04-08,80.64,21
"465",465,2020-04-09,84.52,21
"466",466,2020-04-10,81.59,21
"467",467,2020-04-11,83.71,21
"468",468,2020-04-12,78.97,21
"469",469,2020-04-13,78.69,21
"470",470,2020-04-14,79.36,21
"471",471,2020-04-15,78.9,21
"472",472,2020-04-16,84.46,21
"473",473,2020-04-17,75.71,21
"474",474,2020-04-18,128.41,21
"475",475,2020-04-19,97.97,21
"476",476,2020-04-20,68.35,21
"477",477,2020-04-21,70.8,21
"478",478,2020-04-22,72.65,21
"479",479,2020-04-23,74.44,21
"480",480,2020-04-24,71.34,21
"481",481,2020-04-25,65.23,21
"482",482,2020-04-26,61.78,21
"483",483,2020-04-27,45.02,21
"484",484,2020-04-28,60.77,21
"485",485,2020-04-29,67.8,21
"486",486,2020-04-30,73.18,21
"487",487,2020-05-01,77.15,21
"488",488,2020-05-02,89.23,21
"489",489,2020-05-03,68.17,21
"490",490,2020-05-04,56.55,21
"491",491,2020-05-05,50.71,21
"492",492,2020-05-06,47.31,21
"493",493,2020-05-07,46.03,21
"494",494,2020-05-08,49.15,21
"495",495,2020-05-09,48.01,21
"496",496,2020-05-10,52.49,21
"497",497,2020-05-11,64.16,21
"498",498,2020-05-12,57.92,21
"499",499,2020-05-13,43.78,21
"500",500,2020-05-14,51.9,21
"501",501,2020-05-15,52.88,21
"502",502,2020-05-16,49.3,21
"503",503,2020-05-17,50.93,21
"504",504,2020-05-18,44.29,21
"505",505,2020-05-19,39.91,21
"506",506,2020-05-20,45.68,21
"507",507,2020-05-21,38.3,21
"508",508,2020-05-22,43.02,21
"509",509,2020-05-23,35.35,21
"510",510,2020-05-24,47.21,21
"511",511,2020-05-25,42.15,21
"512",512,2020-05-26,35.84,41
